위판일자,산지조합명,수산물표준코드명,평균가,총판매액
2021-08-27,인천,붕장어,7000.0,28000
2021-08-28,인천,붕장어,7700.0,15400
2021-08-28,인천,낙지,5000.0,20000
2021-08-29,인천,붕장어,7000.0,7000
2021-08-30,인천,낙지,2500.0,5000
2021-08-31,인천,붕장어,8500.0,111500
2021-07-01,인천,조피볼락,16800.0,910000
2021-07-01,인천,붕장어,13163.0,994250
2021-07-02,인천,조피볼락,14375.0,416000
2021-07-02,인천,붕장어,14000.0,1664000
2021-07-03,인천,조피볼락,16944.0,1752000
2021-07-03,인천,붕장어,11417.0,365500
2021-07-04,인천,조피볼락,14500.0,155000
2021-07-04,인천,붕장어,12000.0,540000
2021-07-05,인천,붕장어,13000.0,84500
2021-07-06,인천,넙치,14000.0,70000
2021-07-06,인천,조피볼락,11500.0,88000
2021-07-06,인천,붕장어,15833.0,120000
2021-07-07,인천,넙치,13000.0,26000
2021-07-07,인천,조피볼락,16500.0,535000
2021-07-07,인천,붕장어,13417.0,1255000
2021-07-08,인천,조피볼락,16667.0,314000
2021-07-08,인천,붕장어,10000.0,30000
2021-07-09,인천,조피볼락,15200.0,1289000
2021-07-09,인천,붕장어,13163.0,3899800
2021-07-10,인천,조피볼락,20000.0,40000
2021-07-10,인천,붕장어,14860.0,969800
2021-07-11,인천,조피볼락,14000.0,182000
2021-07-12,인천,조피볼락,13600.0,388200
2021-07-12,인천,붕장어,14250.0,1565000
2021-07-13,인천,붕장어,14000.0,309500
2021-07-14,인천,조피볼락,12400.0,340000
2021-07-14,인천,붕장어,12500.0,1632000
2021-07-15,인천,붕장어,8000.0,8000
2021-07-16,인천,붕장어,11000.0,73000
2021-07-17,인천,조피볼락,12333.0,208000
