위판일자,산지조합명,수산물표준코드명,평균가,총판매액
2021-08-07,포항,전어,57000.0,114000
2021-08-09,포항,붕장어,85250.0,2419000
2021-08-10,포항,방어,51000.0,596000
2021-08-10,포항,붕장어,135000.0,919000
2021-08-11,포항,방어,6286.0,393000
2021-08-12,포항,방어,20224.0,3361000
2021-08-12,포항,숭어,40364.0,1088000
2021-08-13,포항,방어,26215.0,2666400
2021-08-13,포항,숭어,0.0,254000
2021-08-14,포항,방어,41345.0,3501000
2021-08-14,포항,숭어,11286.0,540000
2021-08-14,포항,붕장어,122111.0,2806500
2021-08-15,포항,방어,45667.0,374000
2021-08-15,포항,붕장어,103000.0,401000
2021-08-16,포항,방어,28364.0,1679000
2021-08-16,포항,숭어,52167.0,1036000
2021-08-17,포항,방어,31778.0,1344000
2021-08-17,포항,숭어,54143.0,1542000
2021-08-17,포항,붕장어,120063.0,5568000
2021-08-18,포항,방어,46692.0,1043000
2021-08-18,포항,숭어,72500.0,145000
2021-08-18,포항,전어,44500.0,89000
2021-08-19,포항,방어,56818.0,1233000
2021-08-20,포항,방어,29789.0,5867000
2021-08-20,포항,붕장어,141929.0,6855000
2021-08-21,포항,방어,29333.0,3775000
2021-08-21,포항,숭어,57250.0,595000
2021-08-21,포항,붕장어,45730.0,8657000
2021-08-21,포항,전어,23000.0,46000
2021-08-22,포항,방어,60550.0,6229000
2021-08-22,포항,숭어,15250.0,370000
2021-08-22,포항,붕장어,51375.0,1286000
2021-08-22,포항,전어,28500.0,413000
2021-08-23,포항,방어,27469.0,2730000
2021-08-23,포항,숭어,10143.0,330000
2021-08-23,포항,붕장어,75147.0,7387000
2021-08-24,포항,붕장어,50500.0,2120000
